"","closeness_zeros","closeness_min","closeness_max","closeness_mean","closeness_sd","betweenness_zeros","betweenness_min","betweenness_max","betweenness_mean","betweenness_sd","edge_betweenness_zeros","edge_betweenness_min","edge_betweenness_max","edge_betweenness_mean","edge_betweenness_sd","page.rank_zeros","page.rank_min","page.rank_max","page.rank_mean","page.rank_sd","eigen_centrality_zeros","eigen_centrality_min","eigen_centrality_max","eigen_centrality_mean","eigen_centrality_sd","authority_score_zeros","authority_score_min","authority_score_max","authority_score_mean","authority_score_sd","strength_zeros","strength_min","strength_max","strength_mean","strength_sd","coreness_score_zeros","coreness_score_min","coreness_score_max","coreness_score_mean","coreness_score_sd","Eweights_zeros","Eweights_min","Eweights_max","Eweights_mean","Eweights_sd","score","id","label"
"14",0,1.06059477051825,1.13220975021767,1.09008548254114,0.0374417063670591,3,0,0,0,0,0,1,1,1,0,0,0.322035762766091,0.341387820401156,0.333333333333333,0.0100754020572819,0,0.956825569577431,1,0.98227745626381,0.0226012149542793,0,0.956825569577431,1,0.98227745626381,0.0226012149542793,0,0.883228571214611,0.942867179621641,0.918070468347814,0.0310623602193043,0,2,2,2,0,0,0.43423852290008,0.49387713130711,0.459035234173907,0.0310623602193044,0,"P_14","TRAIN"
"15",0,1.0255225296445,1.03601370308515,1.0310693014214,0.00527146254424061,3,0,0,0,0,0,1,1,1,0,0,0.331904943781214,0.334941597277,0.333333333333333,0.00152629689474805,0,0.993242224361971,1,0.99642896078591,0.00339523922122908,0,0.993242224361971,1,0.99642896078591,0.00339523922122919,0,0.965238198126241,0.975112658272511,0.969883828421041,0.00496299628120391,0,2,2,2,0,0,0.47971308435905,0.48958754450532,0.48494191421052,0.00496299628120394,1,"P_15","TRAIN"
"16",0,1.06709936707473,1.10853588632387,1.08257318888292,0.0226220835888509,3,0,0,0,0,0,1,1,1,0,0,0.326273066138348,0.337568463029277,0.333333333333333,0.00615488010827779,0,0.974645276200016,1,0.990543047416585,0.0138502206929083,0,0.974645276200015,1,0.990543047416584,0.0138502206929087,0,0.902090777878378,0.937119851116892,0.923991029243911,0.0190909003060205,0,2,2,2,0,0,0.448866692748975,0.483895765987489,0.461995514621956,0.0190909003060205,1,"P_16","TRAIN"
"17",0,1.0218786818892,1.0479984130047,1.03756393556846,0.0138288855932882,3,0,0,0,0,0,1,1,1,0,0,0.330328047473714,0.3378786518494,0.333333333333333,0.00400395829732607,0,0.983413103592299,1,0.990046735549154,0.00877759950278696,0,0.983413103592298,1,0.990046735549153,0.00877759950278711,0,0.95419991823548,0.978589746241938,0.963910930292337,0.0129315596191537,0,2,2,2,0,0,0.467276649196567,0.491666477203025,0.481955465146168,0.0129315596191537,1,"P_17","TRAIN"
"18",0,1.03933184096588,1.05811089907366,1.04660177123164,0.0100817336268049,3,0,0,0,0,0,1,1,1,0,0,0.330072973806515,0.335400605609888,0.333333333333333,0.00285718533667903,0,0.988077459432103,1,0.995387643585128,0.00640276887579516,0,0.988077459432103,1,0.995387643585128,0.00640276887579513,0,0.94508052121518,0.962156609260301,0.955532070258125,0.00915874992126623,0,2,2,2,0,0,0.471141496126887,0.488217584172008,0.477766035129063,0.00915874992126628,1,"P_18","TRAIN"
"19",0,1.03704730974248,1.06041873698884,1.05067663857128,0.0121609548591181,3,0,0,0,0,0,1,1,1,0,0,0.330566685317465,0.337228402668382,0.333333333333333,0.00347125633179987,0,0.985316080031034,1,0.991443717787037,0.00763728432346787,0,0.985316080031034,1,0.991443717787037,0.00763728432346787,0,0.943023699146994,0.964276162336624,0.951853055026898,0.0110726277328896,0,2,2,2,0,0,0.463503420203723,0.484755883393353,0.475926527513449,0.0110726277328896,0,"P_19","TRAIN"
"20",0,1.02819572712315,1.03701950979464,1.03153724775542,0.00478558935628578,3,0,0,0,0,0,1,1,1,0,0,0.331752828656122,0.334298195929367,0.333333333333333,0.00137984963601633,0,0.99430571392697,1,0.997844239295912,0.00308872984560839,0,0.99430571392697,1,0.997844239295912,0.00308872984560852,0,0.964302012213856,0.972577471020973,0.969440817927965,0.00448634215767264,0,2,2,2,0,0,0.481583755870975,0.489859214678092,0.484720408963983,0.00448634215767264,0,"P_20","TRAIN"
"21",0,1.01190305785434,1.04229670533267,1.03166046787121,0.0171271799590078,3,0,0,0,0,0,1,1,1,0,0,0.330232595517062,0.339106037702125,0.333333333333333,0.0050039032760691,0,0.980664727812187,1,0.987434100290369,0.0108932540410522,0,0.980664727812186,1,0.987434100290369,0.0108932540410525,0,0.959419707347944,0.988236958311418,0.969490999806643,0.0162494880390479,0,2,2,2,0,0,0.465999541398547,0.494816792362021,0.484745499903322,0.0162494880390479,0,"P_21","TRAIN"
"22",0,1.02854031291495,1.03290450339745,1.03045386245723,0.00223111855785293,3,0,0,0,0,0,1,1,1,0,0,0.332624873933458,0.333887282053287,0.333333333333333,0.000645231530468133,0,0.997179529800291,1,0.998763605989579,0.0014420212238344,0,0.997179529800291,1,0.998763605989579,0.0014420212238344,0,0.968143711941208,0.972251634129861,0.97044919669254,0.0020996544065887,0,2,2,2,0,0,0.483422160908949,0.487530083097602,0.48522459834627,0.00209965440658864,0,"P_22","TRAIN"
"23",0,1.03483898964826,1.09093358161868,1.06152251236726,0.0281465885081456,3,0,0,0,0,0,1,1,1,0,0,0.325166200021152,0.340886292268132,0.333333333333333,0.00787802213044411,0,0.965326939024838,1,0.983556201680221,0.0174053497958851,0,0.965326939024838,1,0.983556201680221,0.0174053497958851,0,0.916646088129625,0.966333903151352,0.942483304806033,0.0249034079937547,0,2,2,2,0,0,0.447391054057698,0.497078869079425,0.471241652403017,0.0249034079937547,1,"P_23","TRAIN"
"24",0,1.01802741536732,1.026363951339,1.0211203621334,0.00456545782794844,3,0,0,0,0,0,1,1,1,0,0,0.331806089357472,0.334235350130875,0.333333333333333,0.00132985290339985,0,0.994564450185439,1,0.99798384507189,0.00297709795474659,0,0.994564450185439,1,0.99798384507189,0.0029770979547465,0,0.974313252813876,0.982291817395882,0.979329500534668,0.00436787673581284,0,2,2,2,0,0,0.48670243340612,0.494680997988126,0.489664750267334,0.00436787673581284,1,"P_24","TRAIN"
"25",0,1.02422450786171,1.06991668633837,1.04759480521824,0.0228641242110701,3,0,0,0,0,0,1,1,1,0,0,0.32702215091437,0.340047427456631,0.333333333333333,0.00652197904256927,0,0.971360509938222,1,0.985386226321345,0.0143287981452315,0,0.971360509938222,1,0.985386226321345,0.0143287981452315,0,0.934652214297497,0.976348439550341,0.954871278872126,0.0208765635208089,0,2,2,2,0,0,0.455958478757848,0.497654704010692,0.477435639436063,0.0208765635208089,1,"P_25","TRAIN"
"26",0,1.03139587714538,1.0834983849621,1.05721053577192,0.0260544768164721,3,0,0,0,0,0,1,1,1,0,0,0.325985892498107,0.340680694219119,0.333333333333333,0.00734740086083213,0,0.967669768857611,1,0.98402590642082,0.0161685011560865,0,0.967669768857612,1,0.98402590642082,0.0161685011560863,0,0.922936308792908,0.969559819036437,0.946268356888643,0.0233117816194192,0,2,2,2,0,0,0.449842716296528,0.496466226540057,0.473134178444322,0.0233117816194192,1,"P_26","TRAIN"
"27",0,1.04234226519888,1.0560155060579,1.04787995421903,0.00719729444415143,3,0,0,0,0,0,1,1,1,0,0,0.331027266047233,0.334908328993135,0.333333333333333,0.00204120349049195,0,0.991324502286293,1,0.996488527741827,0.00456774169559909,0,0.991324502286293,1,0.996488527741827,0.00456774169559881,0,0.946955792091536,0.959377771954011,0.954337704419109,0.00653372586665953,0,2,2,2,0,0,0.472128784674653,0.484550764537128,0.477168852209555,0.00653372586665953,0,"P_27","TRAIN"
"28",0,1.03933006041923,1.05410433674447,1.04887687843087,0.00828024524905454,3,0,0,0,0,0,1,1,1,0,0,0.331841372432818,0.336061630665976,0.333333333333333,0.00236622921938868,0,0.99067897711583,1,0.993977799180101,0.00522330937115142,0,0.99067897711583,1,0.993977799180101,0.00522330937115123,0,0.948672693149557,0.962158257595895,0.953440539684325,0.00756083494258722,0,2,2,2,0,0,0.468002551930592,0.48148811637693,0.476720269842162,0.00756083494258722,0,"P_28","TRAIN"
"29",0,1.01723882720516,1.04500266523372,1.0339245124852,0.0147068348511209,3,0,0,0,0,0,1,1,1,0,0,0.330130848318516,0.338188269978913,0.333333333333333,0.00427533136111851,0,0.982321085846022,1,0.989383575584738,0.00935995941122604,0,0.982321085846022,1,0.989383575584738,0.00935995941122588,0,0.956935358414939,0.983053313790117,0.967319993064149,0.0138561621780972,0,2,2,2,0,0,0.467926675806106,0.494044631181284,0.483659996532074,0.0138561621780972,1,"P_29","TRAIN"
"30",0,1.04634400015162,1.10182786513082,1.06921583480018,0.0289960062284671,3,0,0,0,0,0,1,1,1,0,0,0.324378942870974,0.339704300853276,0.333333333333333,0.00798261892463733,0,0.96579482758423,1,0.985935287889688,0.0178936997878097,0,0.96579482758423,1,0.985935287889688,0.0178936997878094,0,0.907582782798174,0.95570863870304,0.935718186068565,0.0250754794029966,0,2,2,2,0,0,0.447868640399807,0.495994496304673,0.467859093034282,0.0250754794029966,1,"P_30","TRAIN"
"31",0,1.02115610658114,1.06057324727995,1.04475496439943,0.0208286042496647,3,0,0,0,0,0,1,1,1,0,0,0.328805186031099,0.340152031578144,0.333333333333333,0.00601021577670248,0,0.975283420666301,1,0.985219159311662,0.0130511908975733,0,0.975283420666301,1,0.985219159311663,0.013051190897573,0,0.942886314136907,0.979282201374707,0.957418399722869,0.0192738345253257,0,2,2,2,0,0,0.456845398209596,0.493241285447396,0.478709199861434,0.0192738345253257,1,"P_31","TRAIN"
"32",0,1.01902929715204,1.05003285472488,1.03671578761286,0.0159569433427538,3,0,0,0,0,0,1,1,1,0,0,0.329504198484821,0.338465810989166,0.333333333333333,0.00462078473038475,0,0.980315477168868,1,0.988784086470391,0.0101257528195971,0,0.980315477168868,1,0.988784086470391,0.0101257528195973,0,0.952351153109401,0.981326054898299,0.964737792291184,0.0149374182165224,0,2,2,2,0,0,0.465780633538477,0.494755535327375,0.482368896145592,0.0149374182165224,0,"P_32","TRAIN"
"33",0,1.03932615832039,1.07053976935116,1.05339871336189,0.0158314292451704,3,0,0,0,0,0,1,1,1,0,0,0.328517441074035,0.337327214653324,0.333333333333333,0.00446204035367698,0,0.980402165117409,1,0.991179092408557,0.00994425928968848,0,0.980402165117409,1,0.991179092408557,0.0099442592896881,0,0.934108221505952,0.962161869971652,0.949450541876082,0.0142106786720714,0,2,2,2,0,0,0.462013942842471,0.490067591308171,0.474725270938041,0.0142106786720714,0,"P_33","TRAIN"
"34",0,1.04892248366629,1.08695219156765,1.06881639833626,0.019075715294852,3,0,0,0,0,0,1,1,1,0,0,0.328296924487572,0.338929516177211,0.333333333333333,0.00533835290200742,0,0.976584039295914,1,0.987773465899886,0.0117423804184988,0,0.976584039295915,1,0.987773465899886,0.0117423804184984,0,0.920003665071745,0.953359295440697,0.935813620412178,0.0167454191185006,0,2,2,2,0,0,0.45036113517757,0.483716765546522,0.467906810206089,0.0167454191185006,1,"P_34","TRAIN"
"35",0,1.02534945195526,1.04594328668105,1.03302341493726,0.011254606889231,3,0,0,0,0,0,1,1,1,0,0,0.329628518133969,0.335541106728002,0.333333333333333,0.00322808404387564,0,0.986753255347518,1,0.995066858935465,0.00724152650524436,0,0.986753255347518,1,0.995066858935465,0.00724152650524434,0,0.956074782193177,0.975277256054588,0.968108422780105,0.0104849183706862,0,2,2,2,0,0,0.476885378115569,0.49608785197698,0.484054211390052,0.0104849183706862,0,"P_35","TRAIN"
"36",0,1.04211049157857,1.05806076316993,1.04843383840797,0.00847278061364263,3,0,0,0,0,0,1,1,1,0,0,0.330608151886768,0.335129808067176,0.333333333333333,0.00239962825707432,0,0.989887909401767,1,0.995993770069307,0.00537307463097776,0,0.989887909401767,1,0.995993770069307,0.00537307463097776,0,0.94512530358277,0.959591145162756,0.953844993078916,0.00767766805163524,0,2,2,2,0,0,0.471176344455618,0.485642186035604,0.476922496539458,0.00767766805163524,1,"P_36","TRAIN"
"37",0,1.04267991641163,1.096738237927,1.06709229979336,0.0274065339430317,3,0,0,0,0,0,1,1,1,0,0,0.325154751294389,0.340185849851451,0.333333333333333,0.00760278358775081,0,0.966685024492516,1,0.984998023581543,0.0169024865510916,0,0.966685024492516,1,0.984998023581543,0.0169024865510913,0,0.911794597305328,0.959067096488714,0.937535513163347,0.0239157093777008,0,2,2,2,0,0,0.447236173256307,0.494508672439693,0.468767756581674,0.0239157093777007,0,"P_37","TRAIN"
"38",0,1.04763026641612,1.08532078242832,1.06320833914112,0.0196765659681669,3,0,0,0,0,0,1,1,1,0,0,0.32719692922692,0.337699320845546,0.333333333333333,0.00547045140875167,0,0.976549615871226,1,0.990324403030533,0.01225082238489,0,0.976549615871226,1,0.990324403030533,0.01225082238489,0,0.92138657638397,0.954535232569158,0.940762503001424,0.0172700670121585,0,2,2,2,0,0,0.456608521932978,0.489757178118166,0.470381251500712,0.0172700670121584,0,"P_38","TRAIN"
"39",0,1.02282268057203,1.0519651415367,1.04056343477757,0.0155710757388591,3,0,0,0,0,0,1,1,1,0,0,0.330055452381687,0.338465253201985,0.333333333333333,0.00450103129167087,0,0.981576849410532,1,0.988792974787572,0.0098386269637909,0,0.981576849410532,1,0.988792974787572,0.00983862696379081,0,0.950601840797892,0.9776865716751,0.961162405833283,0.0144937594366163,0,2,2,2,0,0,0.464057037074824,0.491141767952032,0.480581202916641,0.0144937594366164,0,"P_39","TRAIN"
"40",0,1.03797229655926,1.06491945458718,1.05022451178672,0.0136386406926205,3,0,0,0,0,0,1,1,1,0,0,0.32918741446915,0.336820793316353,0.333333333333333,0.00385905354068448,0,0.983013853834874,1,0.992288015849757,0.0086001505885846,0,0.983013853834874,1,0.992288015849757,0.00860015058858456,0,0.939038155132258,0.963416849673993,0.95228406793007,0.0123259555016229,0,2,2,2,0,0,0.465009252221112,0.489387946762847,0.476142033965035,0.0123259555016229,1,"P_40","TRAIN"
"41",0,1.03783142024736,1.06780509627691,1.04994043542247,0.0157940148971221,3,0,0,0,0,0,1,1,1,0,0,0.328303947277323,0.336767448909804,0.333333333333333,0.00445155937823179,0,0.981079899189976,1,0.992366505781771,0.0099750426653617,0,0.981079899189976,1,0.992366505781771,0.00997504266536159,0,0.936500493851058,0.963547624875009,0.952577671010338,0.0142284792403279,0,2,2,2,0,0,0.465318881640498,0.492366012664449,0.476288835505169,0.0142284792403279,1,"P_41","TRAIN"
"42",0,1.00916252510037,1.04510784256972,1.03140837143174,0.0194369971627036,3,0,0,0,0,0,1,1,1,0,0,0.329351481247654,0.339842262871923,0.333333333333333,0.00568363573003916,0,0.977159711766992,1,0.985875487749106,0.0123434400659068,0,0.977159711766993,1,0.985875487749106,0.0123434400659064,0,0.956839054562243,0.990920664538693,0.969780007249637,0.0184611863462941,0,2,2,2,0,0,0.463749346335763,0.497830956312213,0.484890003624819,0.0184611863462941,0,"P_42","TRAIN"
"43",0,1.08898647416699,1.10791497216306,1.09591145036509,0.0104362698390897,3,0,0,0,0,0,1,1,1,0,0,0.330086145421559,0.335211225699205,0.333333333333333,0.0028236217314115,0,0.988516298008871,1,0.995800633644474,0.00633297950806181,0,0.988516298008871,1,0.995800633644474,0.00633297950806204,0,0.902596340987822,0.918285051028704,0.912537360225997,0.00864418349021424,0,2,2,2,0,0,0.450520989310291,0.466209699351173,0.456268680112998,0.00864418349021423,1,"P_43","TRAIN"
"44",0,1.0177725659509,1.03820576881614,1.03089938504696,0.0113924117454863,3,0,0,0,0,0,1,1,1,0,0,0.331209165728735,0.337157803589108,0.333333333333333,0.0033188619928621,0,0.986922226133066,1,0.99160044489383,0.00728994516271547,0,0.986922226133066,1,0.99160044489383,0.00728994516271556,0,0.96320019598841,0.982537782461941,0.970106248644119,0.0107881309414544,0,2,2,2,0,0,0.472621590504238,0.491959176977769,0.48505312432206,0.0107881309414544,1,"P_44","TRAIN"
"45",0,1.04760328912696,1.07400314716655,1.05914243803916,0.0135097260455213,3,0,0,0,0,0,1,1,1,0,0,0.329177547368418,0.336586248910808,0.333333333333333,0.00378597356547023,0,0.983486105962019,1,0.992791714381778,0.00845436255875064,0,0.983486105962019,1,0.992791714381778,0.00845436255875054,0,0.931095968050197,0.95455981322221,0.944262044530727,0.0119920139986402,0,2,2,2,0,0,0.461833253573881,0.485297098745894,0.472131022265364,0.0119920139986402,1,"P_45","TRAIN"
"46",0,1.02520883767065,1.05061982882969,1.03876272249431,0.0127901880693702,3,0,0,0,0,0,1,1,1,0,0,0.329938389322805,0.337247920012166,0.333333333333333,0.00368236759459472,0,0.98384132657158,1,0.991391723245488,0.00813111397289985,0,0.983841326571579,1,0.991391723245488,0.00813111397290006,0,0.951819081040876,0.975411021887082,0.962781305866305,0.0118840360731378,0,2,2,2,0,0,0.468760936912376,0.492352877758582,0.481390652933153,0.0118840360731378,1,"P_46","TRAIN"
"47",0,1.01834957395334,1.0690918441642,1.05190531561268,0.0290629979504045,3,0,0,0,0,0,1,1,1,0,0,0.328379155908005,0.343018056958322,0.333333333333333,0.00838796199923381,0,0.968676581146023,1,0.979288572112266,0.0179384534387385,0,0.968676581146023,1,0.979288572112267,0.0179384534387383,0,0.935373331541768,0.981981065812106,0.951147788098489,0.0267047990898664,0,2,2,2,0,0,0.444740616335628,0.491348350605966,0.475573894049245,0.0267047990898664,1,"P_47","TRAIN"
"48",0,1.02651857713062,1.04006819099682,1.03146503212349,0.00747841035466673,3,0,0,0,0,0,1,1,1,0,0,0.330857078017111,0.334759648185726,0.333333333333333,0.00215274120911676,0,0.991260215127303,1,0.996810530236579,0.00482453655448317,0,0.991260215127303,1,0.996810530236579,0.00482453655448335,0,0.961475419262253,0.974166490776287,0.969528654155503,0.00700103799898684,0,2,2,2,0,0,0.480126490456968,0.492817561971002,0.484764327077752,0.00700103799898684,1,"P_48","TRAIN"
"49",0,1.01976393874741,1.0473113779743,1.03641195984692,0.0146458246298443,3,0,0,0,0,0,1,1,1,0,0,0.330189152745684,0.338165655231051,0.333333333333333,0.00424776574057853,0,0.982500823266072,1,0.989432416888956,0.00929895753618723,0,0.982500823266072,1,0.989432416888956,0.00929895753618736,0,0.954825872257964,0.980619104092183,0.964996672456835,0.0137336417640342,0,2,2,2,0,0,0.46687590459307,0.492669136427289,0.482498336228418,0.0137336417640342,0,"P_49","TRAIN"
"50",0,1.03070566257161,1.05003011323095,1.04196654299262,0.0100511537956859,3,0,0,0,0,0,1,1,1,0,0,0.331024475640779,0.336574748526227,0.333333333333333,0.00289026467547801,0,0.987737056445866,1,0.992858816660292,0.00637600960414627,0,0.987737056445866,1,0.992858816660292,0.00637600960414604,0,0.952353639576103,0.970209087146182,0.959783501342707,0.00929704382375271,0,2,2,2,0,0,0.469466164867878,0.487321612437957,0.479891750671353,0.00929704382375269,1,"P_50","TRAIN"
"51",0,1.03430868327513,1.05842322104795,1.04356810471163,0.0129946752194188,3,0,0,0,0,0,1,1,1,0,0,0.329120283464236,0.335971664629797,0.333333333333333,0.00368716149716824,0,0.984658732210549,1,0.994114376016668,0.00827027239564846,0,0.984658732210549,1,0.994114376016668,0.00827027239564851,0,0.944801644667142,0.966829357782739,0.958349249002011,0.0118559972026479,0,2,2,2,0,0,0.470694515720278,0.492722228835875,0.479174624501006,0.0118559972026479,0,"P_51","TRAIN"
"52",0,1.02227759517169,1.05365730756424,1.04024758464881,0.016179264840996,3,0,0,0,0,0,1,1,1,0,0,0.329489919068843,0.338531164910475,0.333333333333333,0.00467031757858195,0,0.980148231677388,1,0.988645125026213,0.0102298201650925,0,0.980148231677387,1,0.988645125026213,0.0102298201650927,0,0.949075181105814,0.978207880836959,0.961465616582439,0.0150460080649435,0,2,2,2,0,0,0.4639905440367,0.493123243767845,0.48073280829122,0.0150460080649435,0,"P_52","TRAIN"
"53",0,1.01004938860685,1.020565187071,1.01542650035,0.0052619520335189,3,0,0,0,0,0,1,1,1,0,0,0.331826550182708,0.334916029331394,0.333333333333333,0.00154613790550691,0,0.99312083081598,1,0.996484399499063,0.00344210363307397,0,0.99312083081598,1,0.996484399499063,0.00344210363307397,0,0.979849217539917,0.99005059681219,0.984825498046687,0.00510523923617684,0,2,2,2,0,0,0.487187650257841,0.497389029530114,0.492412749023344,0.00510523923617681,0,"P_53","TRAIN"
"54",0,1.03344035791905,1.06433306779828,1.04516867823455,0.0167350298870034,3,0,0,0,0,0,1,1,1,0,0,0.327918574453399,0.336665600278088,0.333333333333333,0.00473077104598329,0,0.980396342068153,1,0.99256521641287,0.0106247147045473,0,0.980396342068153,1,0.99256521641287,0.0106247147045471,0,0.939555511573682,0.967641714722286,0.956945532884972,0.0151925744034276,0,2,2,2,0,0,0.467776584605172,0.495862787753776,0.478472766442486,0.0151925744034276,0,"P_54","TRAIN"
