"","X1","X2","X3","score","label","id"
"63",0.535546207411403,0.161689424811635,-0.551079096610002,"1","TRAIN","P_63"
"64",-0.250755278813888,0.385677579891587,-0.804099715565409,"1","TRAIN","P_64"
"65",-0.029279742339883,0.281391639698312,0.233428772113769,"0","TRAIN","P_65"
"66",-0.389363086334897,0.613283616351675,-0.31177537522982,"1","TRAIN","P_66"
"67",-0.40225767543551,0.533043059984736,0.109269074388059,"0","TRAIN","P_67"
"68",0.237797169235245,-0.91165009891974,-0.267602106042517,"1","TRAIN","P_68"
"69",-0.334191962121615,0.619970968422892,0.350499508331439,"1","TRAIN","P_69"
"70",0.624043381309923,0.362074274502846,-0.454591411650417,"1","TRAIN","P_70"
"71",-0.336889221611832,-0.229009713143759,-0.0329648387454717,"0","TRAIN","P_71"
"72",0.151578038121003,-0.333722344242438,-0.750358236204802,"1","TRAIN","P_72"
"73",0.0239711160816005,-0.218951616979778,-0.393066645462764,"0","TRAIN","P_73"
"74",-0.145658921652575,0.225256029135359,0.3949591788134,"0","TRAIN","P_74"
"75",0.293020961497084,0.887510219163474,-0.101219595608645,"1","TRAIN","P_75"
"76",-0.153138896805474,0.102928596636274,-0.300855024476837,"0","TRAIN","P_76"
"77",0.234444753345324,-0.747080776881194,-0.576422685812275,"1","TRAIN","P_77"
"78",-0.185918479030585,0.903587789573282,-0.127550467580116,"1","TRAIN","P_78"
"79",0.454609791436247,0.365225533172966,0.756162036679296,"1","TRAIN","P_79"
"80",-0.042789817427858,0.411082757433602,0.894768151624576,"1","TRAIN","P_80"
"81",-0.221749216318998,0.689136941765852,-0.292902020909781,"1","TRAIN","P_81"
"82",-0.531379960229746,0.248604981732227,-0.199540312050937,"0","TRAIN","P_82"
"83",-0.777805501069206,-0.330663749675279,0.39663130689712,"1","TRAIN","P_83"
"84",-0.273177354413619,-0.149925450728706,-0.105538652847549,"0","TRAIN","P_84"
"85",-0.904276818515443,0.246940740949648,-0.157045031601259,"1","TRAIN","P_85"
"86",-0.688049210677076,0.535892768638939,0.413843595337444,"1","TRAIN","P_86"
"87",0.113671582399587,0.130853465954684,0.602783542318362,"0","TRAIN","P_87"
"88",-0.0445433481457207,-0.695554058388078,0.280797873691405,"1","TRAIN","P_88"
"89",-0.0175023949651533,0.696087133575076,0.708958550282157,"1","TRAIN","P_89"
"90",0.202282700723752,-0.248136672730086,0.184037789093775,"0","TRAIN","P_90"
"91",0.0574858544269564,-0.304365151911918,-0.123608136711142,"0","TRAIN","P_91"
"92",-0.466586364355922,0.583137834771925,-0.494322835433191,"1","TRAIN","P_92"
"93",-0.766788164097752,-0.581472367978552,-0.233637601720724,"1","TRAIN","P_93"
"94",-0.0686564893723971,0.274612360545198,0.267603660266832,"0","TRAIN","P_94"
"95",0.36683636870411,-0.655272709174129,-0.0893234153424653,"1","TRAIN","P_95"
"96",0.777020922459074,-0.156632791439132,0.122623758582215,"1","TRAIN","P_96"
"97",0.598363154314062,-0.655118431294826,-0.0294171894127266,"1","TRAIN","P_97"
"98",0.688767492869182,-0.0637963254695071,-0.558079170135583,"1","TRAIN","P_98"
"99",0.66743228251762,0.59278546105805,-0.0238895826021868,"1","TRAIN","P_99"
"100",0.545565721947306,-0.518231594412474,0.625268530976768,"1","TRAIN","P_100"
"101",0.202496789096398,-0.247208555386934,0.768714540074029,"1","TRAIN","P_101"
"102",0.471872262697848,0.0115057386011399,0.0611763236477527,"0","TRAIN","P_102"
"103",-0.141743147299123,0.133279123800733,0.901575138829209,"1","TRAIN","P_103"
"104",0.0219709815338329,-0.437546816756095,0.454992560276477,"0","TRAIN","P_104"
"105",0.126900402333309,-0.532780015512216,-0.612247824590866,"1","TRAIN","P_105"
"106",-0.688523243158102,-0.169400025206788,-0.264235164780199,"1","TRAIN","P_106"
"107",0.213832874388955,-0.669352287970292,0.0865678839088622,"0","TRAIN","P_107"
"108",0.0282151528876378,0.0462681415124712,0.896911142232587,"1","TRAIN","P_108"
"109",0.645437400278817,-0.0198635667626483,-0.742458955109521,"1","TRAIN","P_109"
"110",-0.10067111566703,-0.224218788942069,0.949720408789514,"1","TRAIN","P_110"
"111",-0.757514233444889,-0.496385118535719,-0.199475233355288,"1","TRAIN","P_111"
"112",-0.463046296901523,-0.545125291695828,-0.478315662448247,"1","TRAIN","P_112"
"113",-0.0533602038904722,-0.203200208911545,-0.583599267043707,"0","TRAIN","P_113"
"114",0.373209133121727,0.0539420319615817,-0.631381888204021,"0","TRAIN","P_114"
"115",-0.316858238760484,-0.240072696073228,0.74933738689871,"1","TRAIN","P_115"
"116",-0.335505712563398,-0.237030414387221,-0.160298738409813,"0","TRAIN","P_116"
"117",-0.625592211260358,-0.234081938334376,0.57390619972837,"1","TRAIN","P_117"
"118",0.721961792513062,-0.000214250622309436,-0.576050411655828,"1","TRAIN","P_118"
"119",0.511192073122683,-0.342393288367873,-0.105805267935852,"0","TRAIN","P_119"
"120",-0.174524124244895,-0.266941247297797,-0.349527363412926,"0","TRAIN","P_120"
"121",-0.138393592834555,0.113086317198568,-0.359327496727855,"0","TRAIN","P_121"
"122",0.618678571569998,0.070584991319097,-0.375237651953414,"0","TRAIN","P_122"
"123",-0.210765400164578,-0.280627872132531,0.109810810211335,"0","TRAIN","P_123"
"124",-0.64576760692377,0.0938560115463873,0.198252135872326,"0","TRAIN","P_124"
"125",0.808460276193214,-0.377868832252639,0.117994384927141,"1","TRAIN","P_125"
"126",0.661257121244692,-0.630200821259844,-0.0820583303598877,"1","TRAIN","P_126"
"127",-0.731463397503167,0.434420020540806,0.35224074693799,"1","TRAIN","P_127"
"128",-0.477044402383628,-0.0712652128788886,-0.457633262368296,"0","TRAIN","P_128"
"129",0.310584427558231,0.947465110377401,0.0595393755073216,"1","TRAIN","P_129"
"130",0.360999453195648,0.61793313315048,0.0882837473606068,"0","TRAIN","P_130"
"131",0.893736715079638,-0.0334094676850832,-0.11040867466671,"1","TRAIN","P_131"
"132",-0.44559898273872,0.157427827875079,-0.778854201492884,"1","TRAIN","P_132"
"133",0.358577143132537,0.113391693320042,0.511463979621666,"0","TRAIN","P_133"
"134",0.631694443979273,-0.0198630252296596,-0.653544562289527,"1","TRAIN","P_134"
"135",-0.535028568451132,-0.0106543961245934,0.493324432419763,"0","TRAIN","P_135"
"136",0.0555873519595389,-0.0619318143560439,-0.369539112282012,"0","TRAIN","P_136"
"137",-0.847058443387665,-0.0749680825976337,-0.296841058993937,"1","TRAIN","P_137"
"138",0.195578587280479,-0.629477509012684,0.618281940524702,"1","TRAIN","P_138"
"139",-0.429549319387822,0.786557426748715,-0.213214972603958,"1","TRAIN","P_139"
"140",-0.596468571172321,-0.284375267141077,0.331368453336722,"0","TRAIN","P_140"
"141",0.377882528879743,-0.369993326137308,-0.614658091028179,"1","TRAIN","P_141"
"142",-0.464089715902789,-0.439116161252709,-0.40074260631763,"1","TRAIN","P_142"
"143",-0.566194092662011,0.0283165073807945,0.0891975500808921,"0","TRAIN","P_143"
"144",0.384505163333533,-0.438122584849293,-0.0209310732083765,"0","TRAIN","P_144"
"145",-0.231575681456506,0.315472391569757,0.810170638735766,"1","TRAIN","P_145"
"146",-0.019644332192209,-0.0863125257570087,0.72191524858124,"0","TRAIN","P_146"
"147",0.00537502637971471,-0.0343503511787779,-0.818763125105668,"1","TRAIN","P_147"
"148",-0.521095797106601,0.173281108329001,0.320483950350496,"0","TRAIN","P_148"
"149",0.144746344816336,0.280212673893269,0.489050095101129,"0","TRAIN","P_149"
"150",0.532170888392357,0.464677184856295,-0.450360299535622,"1","TRAIN","P_150"
"151",-0.447060151551076,-0.564670557555218,-0.262648595291173,"1","TRAIN","P_151"
"152",-0.504318949454214,-0.0948785006676971,-0.518909310382465,"0","TRAIN","P_152"
"153",0.80942795733329,-0.253655417455841,0.0984508059141585,"1","TRAIN","P_153"
"154",-0.84636561228115,0.115411379895637,0.257389748375712,"1","TRAIN","P_154"
"155",-0.197298551974896,-0.747251219727781,0.166050163069973,"1","TRAIN","P_155"
"156",-0.129493983266532,-0.110659590795722,0.206454469535439,"0","TRAIN","P_156"
"157",-0.121921719017269,0.420747495002847,-0.796695340381398,"1","TRAIN","P_157"
"158",-0.709699514836075,0.479161827245446,0.369714542308498,"1","TRAIN","P_158"
"159",-0.829109044641415,0.0912863093808648,-0.32483654848591,"1","TRAIN","P_159"
"160",0.550039935953958,-0.775499266484699,0.193699797270713,"1","TRAIN","P_160"
"161",0.206001215253798,-0.634639757249417,-0.218265565848512,"0","TRAIN","P_161"
"162",0.752542373400062,0.42798322348083,-0.295613204207256,"1","TRAIN","P_162"
"163",0.235184117402551,-0.13838092060217,-0.270863499476287,"0","TRAIN","P_163"
"164",-0.565323976271251,-0.344688044795591,-0.559913151111978,"1","TRAIN","P_164"
"165",0.409601679174289,0.72701235828777,-0.315115031575186,"1","TRAIN","P_165"
"166",0.098026384472775,-0.249986236386299,0.805222143086487,"1","TRAIN","P_166"
"167",-0.276168614806205,-0.178727055374982,-0.403259400008021,"0","TRAIN","P_167"
"168",0.45331400745938,-0.70526642262771,0.0269246617961572,"1","TRAIN","P_168"
"169",0.0879178047565826,0.298323949138441,0.646662630344884,"0","TRAIN","P_169"
"170",0.159629895212354,-0.0560536383764438,-0.299382279996602,"0","TRAIN","P_170"
"171",-0.247780215077677,0.213941752874515,-0.715649279709047,"1","TRAIN","P_171"
"172",-0.288824949348065,0.923775215207506,0.101081479195771,"1","TRAIN","P_172"
"173",0.221395003905902,-0.152053528900973,0.838321712460667,"1","TRAIN","P_173"
"174",-0.140255118956641,0.778344720736041,-0.34601222150684,"1","TRAIN","P_174"
"175",0.455041921302687,0.434145529287383,0.0873779206211455,"0","TRAIN","P_175"
"176",0.342144213918759,-0.0478854496138472,0.512164784364849,"0","TRAIN","P_176"
"177",0.559487014696445,0.0551773675860387,-0.256329623818548,"0","TRAIN","P_177"
"178",-0.73411650905172,-0.234084638773268,-0.223209770863099,"1","TRAIN","P_178"
"179",-0.339747259013672,0.0228395805697667,-0.375935506965723,"0","TRAIN","P_179"
"180",-0.285116225754641,-0.350358151808491,0.565796022153374,"0","TRAIN","P_180"
"181",0.394278302200151,0.817004955565033,0.00206991413520275,"1","TRAIN","P_181"
"182",0.556024067895558,-0.562728059273682,0.348354420329522,"1","TRAIN","P_182"
"183",0.102226837449434,0.391368977269761,0.330975568775889,"0","TRAIN","P_183"
"184",0.527181199497585,0.226630319732866,-0.739502113765837,"1","TRAIN","P_184"
"185",0.109440436804829,-0.569399732630756,0.227734351052102,"0","TRAIN","P_185"
"186",-0.739453231801025,-0.505673452749884,-0.420569357745096,"1","TRAIN","P_186"
"187",-0.0187867970820624,-0.338267073844908,0.350785082551472,"0","TRAIN","P_187"
"188",0.226080819965284,-0.192232152676825,-0.846361153979833,"1","TRAIN","P_188"
"189",0.213118214183662,-0.0937844858547533,-0.0995391380518524,"0","TRAIN","P_189"
"190",0.215354063812218,0.264575768714585,0.792196712065315,"1","TRAIN","P_190"
"191",-0.0748715851909673,0.276074574783965,0.52222238567854,"0","TRAIN","P_191"
"192",-0.803629121833621,0.456570150867854,0.279473469458961,"1","TRAIN","P_192"
"193",0.0021584808582112,-0.00711996521965621,0.136632364397972,"0","TRAIN","P_193"
"194",0.564604116340314,0.375797397908378,-0.249723839377651,"0","TRAIN","P_194"
"195",-0.45871792257417,0.0484532243471909,-0.258479414767522,"0","TRAIN","P_195"
"196",-0.00787122260194137,0.824209635949946,0.48473787743095,"1","TRAIN","P_196"
"197",0.304789727229697,0.286206103675026,0.628054387396525,"1","TRAIN","P_197"
"198",-0.638172476527057,-0.729728546053632,-0.175881162933273,"1","TRAIN","P_198"
"199",0.155983110280335,-0.157732361833569,0.0466219809439593,"0","TRAIN","P_199"
"200",0.029580220851351,-0.414206497320409,0.673844442343607,"1","TRAIN","P_200"
"201",0.430161770496729,0.0249242822461906,0.0608970131710957,"0","TRAIN","P_201"
"202",0.776005185478069,-0.216261836793121,0.0831378972958707,"1","TRAIN","P_202"
"203",-0.0703873526263116,0.524498771629421,-0.572651617293443,"1","TRAIN","P_203"
"204",-0.837443768066972,0.46755251301397,0.063167140923189,"1","TRAIN","P_204"
"205",0.568460545034441,-0.22985020767003,-0.137250034192288,"0","TRAIN","P_205"
"206",0.317533341210839,0.531791468790521,-0.603278062700391,"1","TRAIN","P_206"
"207",-0.548865325057322,0.3728723046512,-0.0506130507496197,"0","TRAIN","P_207"
"208",0.111881930424753,0.640725112609076,-0.213510121457035,"0","TRAIN","P_208"
"209",0.364303964323814,0.712726709995695,-0.127936198932289,"1","TRAIN","P_209"
"210",-0.186239214599892,0.620080186615547,0.155663745283816,"0","TRAIN","P_210"
"211",-0.0454430753960208,0.790201472407865,0.111670960416626,"1","TRAIN","P_211"
"212",0.645281737030925,-0.462484813279704,0.122498390364216,"1","TRAIN","P_212"
"213",-0.282917841525009,-0.175085329785647,0.568310690676171,"0","TRAIN","P_213"
"214",-0.0151416420235957,0.209695354441303,-0.307208370505075,"0","TRAIN","P_214"
"215",-0.406445312261709,0.461758237468896,0.691147738627973,"1","TRAIN","P_215"
"216",-0.517673070790585,0.63288210380621,0.110920561127206,"1","TRAIN","P_216"
"217",0.387285250604181,-0.582880542237869,-0.277293120237114,"1","TRAIN","P_217"
"218",0.613729725044643,-0.519613187762741,-0.466639846097747,"1","TRAIN","P_218"
"219",-0.157436337809187,0.936199780319211,-0.0757149235877309,"1","TRAIN","P_219"
"220",-0.498357158353382,-0.452899339749562,0.169775716136317,"0","TRAIN","P_220"
"221",0.703578441998442,-0.078009399728306,0.306958263906882,"1","TRAIN","P_221"
"222",0.679939742598894,-0.24389551513933,0.100722736677387,"0","TRAIN","P_222"
"223",0.185227907711716,0.591691951442395,-0.0237705530755442,"0","TRAIN","P_223"
"224",-0.888516965934472,0.281232885375932,0.231403442147204,"1","TRAIN","P_224"
"225",-0.0465322119268263,-0.137079938709565,0.14003977256381,"0","TRAIN","P_225"
"226",0.481453444319148,0.502741243058454,0.403226507964429,"1","TRAIN","P_226"
"227",-0.642415964244346,-0.249842281489887,0.560932323087837,"1","TRAIN","P_227"
"228",0.709312453801958,-0.0937187141569893,-0.48996837115989,"1","TRAIN","P_228"
"229",0.121865053288529,0.636329921363464,-0.317476132247219,"0","TRAIN","P_229"
"230",0.673027092473335,0.079849851318653,-0.471363165404529,"1","TRAIN","P_230"
"231",-0.370495458689827,0.159825012297189,-0.607681876138674,"0","TRAIN","P_231"
"232",0.663161231136254,-0.0506911177343774,0.201517858516725,"0","TRAIN","P_232"
"233",0.05642061266247,-0.284634779873048,-0.221790737624249,"0","TRAIN","P_233"
"234",0.0326602044141704,-0.619119895470954,-0.299090198900618,"0","TRAIN","P_234"
"235",0.0637591410292799,0.793108845482258,0.106915648502999,"1","TRAIN","P_235"
"236",-0.0129926905008439,0.292002927096678,-0.523017384936499,"0","TRAIN","P_236"
"237",-0.354045048011528,-0.222080271822779,-0.719400277018207,"1","TRAIN","P_237"
"238",-0.471479929215693,-0.430650175325975,0.49157532001522,"1","TRAIN","P_238"
"239",-0.728626483208835,-0.31370704916853,0.0703558976036137,"1","TRAIN","P_239"
"240",-0.345213341248585,0.19938718571359,0.492867940071403,"0","TRAIN","P_240"
"241",-0.573522783676593,-0.177216026912099,-0.106139290922039,"0","TRAIN","P_241"
"242",-0.319914223095623,-0.317226147248134,0.810479925927338,"1","TRAIN","P_242"
"243",-0.706013028582483,0.05431163680283,0.208648892433587,"0","TRAIN","P_243"
"244",-0.838405948711447,-0.306835030091566,0.315152674575543,"1","TRAIN","P_244"
"245",-0.523747320061626,0.179891765895801,-0.730398491362198,"1","TRAIN","P_245"
"246",-0.387757572577432,0.113400725552803,0.75189550273041,"1","TRAIN","P_246"
"247",0.372464907358219,0.417768432160818,-0.154681016836819,"0","TRAIN","P_247"
"248",0.284027764401596,0.475734795917526,-0.197458271626752,"0","TRAIN","P_248"
"249",-0.205352176973729,0.573897264022255,-0.463142159499004,"1","TRAIN","P_249"
"250",0.0433683424104893,-0.396037243977726,-0.0214692899378567,"0","TRAIN","P_250"
"251",0.895385160140092,0.189843093020689,-0.368128090972066,"1","TRAIN","P_251"
"252",0.055928444575023,-0.390375954708785,0.883648135941472,"1","TRAIN","P_252"
"253",0.0262982392141434,-0.419677353497536,-0.843527364278343,"1","TRAIN","P_253"
"254",0.282507743928945,0.504135881970725,0.280080200118772,"0","TRAIN","P_254"
"255",-0.361372778957738,-0.9112403107946,-0.0438508404555423,"1","TRAIN","P_255"
"256",0.625848409587826,-0.0789742410599145,-0.726174466445032,"1","TRAIN","P_256"
"257",0.0150780278686296,-0.958469042200854,0.141591210428559,"1","TRAIN","P_257"
"258",-0.156429140260866,0.411622249229095,-0.461665682990017,"0","TRAIN","P_258"
"259",-0.526639844818499,-0.645817480444602,-0.278843458932427,"1","TRAIN","P_259"
"260",-0.310358200756824,-0.421983153436398,0.666262009548814,"1","TRAIN","P_260"
"261",-0.534191823630583,0.213465477115378,-0.210737791762221,"0","TRAIN","P_261"
"262",-0.381620240087031,0.32683970322721,0.489416554951687,"0","TRAIN","P_262"
"263",-0.502409629809116,0.0720377044398923,0.493320651967052,"0","TRAIN","P_263"
"264",0.543639916046618,-0.440894320017268,0.175455999033514,"0","TRAIN","P_264"
"265",0.0278963837309156,-0.569993880559192,-0.509265126097511,"1","TRAIN","P_265"
"266",-0.674519387153246,-0.0361787550186874,0.0468178053164105,"0","TRAIN","P_266"
"267",-0.377190753479224,0.134720291693065,0.690884788793724,"1","TRAIN","P_267"
"268",-0.837516370017882,-0.103331162150565,0.114885925215491,"1","TRAIN","P_268"
"269",0.578845642417302,0.191247476519378,0.495600160709109,"1","TRAIN","P_269"
"270",0.345115037721738,-0.848095479441448,0.345182472103969,"1","TRAIN","P_270"
"271",0.436300654981429,0.208638701143269,0.42379570485116,"0","TRAIN","P_271"
"272",-0.554121418177017,-0.267685163196423,0.388972318941584,"0","TRAIN","P_272"
"273",0.239924380120096,0.434506360569856,0.475784861184276,"0","TRAIN","P_273"
"274",0.221377060370671,0.193219495211826,-0.609665937493334,"0","TRAIN","P_274"
"275",0.296931907306763,0.0402086553420896,0.49986067965457,"0","TRAIN","P_275"
"276",-0.202424866182707,-0.599396100548148,0.587029039147291,"1","TRAIN","P_276"
"277",-0.393166318037916,0.302373762646662,-0.692148592905191,"1","TRAIN","P_277"
"278",0.277110931787309,-0.260867117138124,0.0494585573903033,"0","TRAIN","P_278"
"279",0.451257206706204,-0.403857826673541,-0.602265689562348,"1","TRAIN","P_279"
"280",0.361372253461023,-0.846473679292883,-0.0638371296741746,"1","TRAIN","P_280"
"281",-0.154122769283529,-0.540514146648578,-0.681087061706842,"1","TRAIN","P_281"
"282",0.0124564251684283,-0.207661985257257,0.0144287607620619,"0","TRAIN","P_282"
"283",0.0689181809171844,-0.266029701102848,0.743712550841809,"1","TRAIN","P_283"
"284",-0.165766616897864,-0.201201645624948,-0.485117851377111,"0","TRAIN","P_284"
"285",0.330497336458196,0.804769918429246,0.422006202477405,"1","TRAIN","P_285"
"286",-0.504234120960631,0.436263041405401,-0.649326403321777,"1","TRAIN","P_286"
"287",0.373027024431816,-0.0133208393216679,0.876345669060474,"1","TRAIN","P_287"
"288",0.362873860938528,0.24295746915755,-0.290628580572124,"0","TRAIN","P_288"
"289",0.617192847724883,-0.603521297573885,0.503582336286735,"1","TRAIN","P_289"
"290",0.784620149863717,-0.0885779986189867,0.543859498833414,"1","TRAIN","P_290"
"291",0.494669189433313,0.231839902091394,0.348811279978647,"0","TRAIN","P_291"
"292",0.0247854970231495,0.0307089314170893,-0.294965228888822,"0","TRAIN","P_292"
"293",0.264867313650766,0.892778997094681,0.122646843674735,"1","TRAIN","P_293"
"294",-0.793615600319097,-0.393337541383621,-0.208446221423184,"1","TRAIN","P_294"
"295",0.617719560710741,-0.596611973941341,0.496997334545447,"1","TRAIN","P_295"
"296",0.18553127084587,0.382752235248714,0.104290234804884,"0","TRAIN","P_296"
"297",-0.525345323851028,0.115836759133055,-0.0110521015443423,"0","TRAIN","P_297"
"298",0.830726440114908,-0.0244468973276835,-0.292757210798265,"1","TRAIN","P_298"
"299",-0.49469886988192,0.616899877323502,-0.363424444491272,"1","TRAIN","P_299"
"300",-0.349865894825029,-0.550005774907501,0.506345333509116,"1","TRAIN","P_300"
"301",-0.764292398419822,-0.284336501221102,-0.37760037134032,"1","TRAIN","P_301"
"302",0.0464245556251366,0.263042412316041,-0.22686519332915,"0","TRAIN","P_302"
"303",0.166878337987918,-0.586755693594171,0.69955391875569,"1","TRAIN","P_303"
"304",0.623691143250042,-0.376999355201442,-0.674763609609442,"1","TRAIN","P_304"
"305",-0.127727210760139,0.390113884996184,0.419454706905883,"0","TRAIN","P_305"
"306",0.735888824459408,0.275813309243959,0.548200362886608,"1","TRAIN","P_306"
"307",0.678527551443924,-0.0612571824067345,0.0178979004546303,"0","TRAIN","P_307"
"308",-0.158134444421143,-0.639093307521291,-0.660389256498589,"1","TRAIN","P_308"
"309",0.815849448236899,-0.413366485027899,0.185163275470269,"1","TRAIN","P_309"
"310",0.253649264291108,0.831731804250909,0.0707025472258177,"1","TRAIN","P_310"
"311",-0.0871830693685778,0.332408609890009,-0.903774157163833,"1","TRAIN","P_311"
"312",0.439107098034395,-0.185875786095613,-0.312038608521984,"0","TRAIN","P_312"
"313",0.126574545911005,0.61675345153361,-0.35473489235437,"0","TRAIN","P_313"
"314",0.139600893549313,0.0531922444575984,0.145153647588551,"0","TRAIN","P_314"
"315",-0.676440050638969,0.315387511979985,0.566986863177932,"1","TRAIN","P_315"
"316",0.445311804304308,-0.293859337199934,0.552899536939178,"1","TRAIN","P_316"
"317",0.632183517026869,0.372345602747356,0.05118990962003,"0","TRAIN","P_317"
"318",-0.304997121204975,0.55188756754939,0.129113477687837,"0","TRAIN","P_318"
"319",0.326666904997424,-0.0917999551655876,0.776628401689654,"1","TRAIN","P_319"
"320",0.0847146788902574,0.558672955959319,-0.782054628253632,"1","TRAIN","P_320"
"321",0.549463801503596,-0.272423735300869,0.417114097194827,"0","TRAIN","P_321"
"322",0.645846006514631,-0.489942876398883,-0.429489656281088,"1","TRAIN","P_322"
"323",-0.655715854244485,-0.338509543473117,-0.318163342442376,"1","TRAIN","P_323"
"324",-0.132363354242925,-0.172950881210652,-0.146271604774433,"0","TRAIN","P_324"
"325",0.0641337894718014,-0.0514415060967781,-0.458225867903914,"0","TRAIN","P_325"
